oil_proxy,rpoil,woprod,woinv,wip,usip,uscpi
7.575744377358138e-12,75.72118288805063,13.594625882708215,32.66859768798747,46.52488342512896,27.05237555064025,47.02811755220591
7.575744377358138e-12,81.9226354663216,13.510094550436634,32.989323617761556,46.02404129878835,26.666924735133364,47.49642915711149
7.575744377358138e-12,73.35882722759482,12.498889929202733,32.784830747352544,46.940330031074666,26.889377848711888,47.814095536223476
1.4934246530075757,68.25702260679145,13.562660034753208,32.207034998786526,47.2004346862671,27.125296718851757,47.814095536223476
7.575744377358138e-12,68.92569698124385,13.949745004672877,31.36927033365896,47.504572512078425,27.55522474120147,48.07575658808992
7.575744377358138e-12,56.761680925557926,14.65020172952336,30.21615542799907,47.720815274308165,28.141365212057963,48.39070631698098
7.575744377358138e-12,55.70725523066585,13.776511117390783,29.331071482246898,47.659163693176765,28.065698969259586,48.607625662569376
7.575744377358138e-12,56.56988837285974,14.50291424687839,29.400043512916795,47.672745486171436,28.773633288381802,48.67512363026685
7.575744377358138e-12,68.16229158277719,15.809461578400033,29.717156818658395,47.542897181038654,28.646928803749915,48.859738118316386
-4.994408059992423,69.5278604430174,16.34852877665776,30.05213929674221,47.845477413021115,29.149138704623056,48.88350614251317
7.575744377358138e-12,70.9358467183377,16.53956097146147,29.378034818532,47.86423568755731,29.789585457799376,49.15555535823944
7.575744377358138e-12,72.70767864816071,16.955997402341836,28.91705642368663,48.32010567833305,30.086447018040758,49.36907186192616
7.575744377358138e-12,76.2794651843052,16.5431633300243,29.5888743417039,47.549655584376694,29.528488440516412,49.57820007506598
7.575744377358138e-12,73.38330488874868,16.940915917940174,30.585301000343634,47.12787625836927,30.32796990190087,49.74414115167349
7.575744377358138e-12,64.86896206235377,16.008189351447527,31.140483304776694,47.72206132387254,30.503857011341665,49.53710897464521
1.4473766470075757,51.0509114004372,15.762935869929379,31.61081324516897,47.30415355625996,30.533141476142532,49.45443849488777
7.575744377358138e-12,57.50546003894897,16.02037041099493,31.846967177414058,47.41920411461149,30.76900323660692,49.48331531793792
7.575744377358138e-12,63.771630220747625,16.087754239465085,31.94883400628362,47.3010571499201,30.37862668924157,50.06258709225017
7.575744377358138e-12,63.888609052769255,15.411969917868646,32.46378883573004,46.756066780958406,30.37922720869085,50.53857907859606
7.575744377358138e-12,58.02881971247018,16.077134329518913,31.86464514913837,47.25800283343278,30.67155187602151,50.80789555403601
7.575744377358138e-12,54.89409271234388,16.78953156596367,32.29477140473773,47.26933014054458,31.163323670051398,50.63981993662833
0.9484627660075757,56.724329556072746,16.839265330668695,31.61013274596337,47.42073654828897,31.43891097944106,50.62771104306364
7.575744377358138e-12,63.56991679762507,15.948988030058672,31.643895543770668,47.51972929760683,31.356978558698415,50.825594019711616
7.575744377358138e-12,63.6915184362428,15.674034689069003,31.881642932028967,47.63201195582866,31.921906584121018,51.36711780460712
7.575744377358138e-12,61.562839519409806,15.855965650521057,32.04050133589169,47.679879743875176,32.22194750020196,51.085529807211856
7.575744377358138e-12,60.71307315399338,16.421764420261525,31.571236124395114,47.724238226851185,32.1317051668874,50.87651359377787
-1.4197604059924243,63.59369137503671,16.358135646994924,30.46904559788618,47.75799169507502,32.142916160753714,50.917920568856744
7.575744377358138e-12,64.40526099442502,16.325479023874777,30.855240883630017,47.638415925831225,32.32113973009348,51.15567852105221
7.575744377358138e-12,73.0073535335909,16.968311391335646,31.363934857666436,48.055245958442356,31.754125364562583,51.351232419771804
7.575744377358138e-12,74.62519865817342,16.656656298383723,31.354504002919043,48.34223817268736,32.52138475876569,51.58967698290883
7.575744377358138e-12,74.32442742282285,15.967763939633869,32.753183146102515,48.562250549303315,33.00348248615984,51.627364349522054
7.575744377358138e-12,68.70936370836768,16.439140499843234,32.914120494207395,48.50772023859366,32.908185534351276,51.680873135871025
7.575744377358138e-12,61.64994987399416,16.808895010427932,32.7148087003377,48.95643308140467,33.235346494396936,51.86515218042882
0.9608476150075758,65.32393321178836,17.2563310402536,32.6722823784429,48.94889545013473,33.5163480075729,52.12922012976537
7.575744377358138e-12,61.92514122802237,17.73802282134011,32.70300264255354,49.05778849526433,33.038379219477974,52.39641681007356
7.575744377358138e-12,68.19759841727381,18.387853284470566,32.31981018127135,49.276511493579676,34.03036012285179,52.470747465970476
7.575744377358138e-12,67.99365715423835,17.637088987105926,31.947156344483687,49.331127074803646,34.91938808282521,52.65484942728426
7.575744377358138e-12,69.03106677962114,17.723939123766513,31.49023587906106,49.717872509119275,35.13540524564638,52.8694894797153
7.575744377358138e-12,68.96807245938913,17.336442915135876,31.595205712837355,49.43877507594078,35.420547099546184,53.04019494867191
0.37889858500757573,72.30464842446008,17.861713602951568,31.459424350933887,49.4693207171635,35.79091138473592,53.175622293204015
7.575744377358138e-12,70.07798993551313,18.201301951839696,31.041128524459623,49.546685079573365,35.81186305518685,53.30076108928381
7.575744377358138e-12,63.049024472303245,18.41509954006324,31.71182701673399,48.65357130840738,35.748425746707994,53.28138956872726
7.575744377358138e-12,59.53330771580835,19.546777653176832,31.112046302914564,49.75433935667883,36.04005605579863,53.28686450929399
7.575744377358138e-12,49.606652379591594,20.48643051167096,31.579979372495814,49.07998856785912,36.093856429349444,53.28475879839527
-9.900544745992423,39.01725800702252,20.59749994034246,31.053947720101633,49.655924231500876,36.86936652308975,53.11404879316706
7.575744377358138e-12,14.790900171442786,21.612857029825363,31.513071327237412,50.26618357379857,36.64992270656893,52.78783661828072
7.575744377358138e-12,-7.362630364957624,20.885917656093852,31.689186368166588,50.012243770165185,35.928297080146365,52.17905454849006
7.575744377358138e-12,-0.6750988278124055,20.6276090161673,32.59268259864143,49.72782105978564,35.75516016542349,52.36539396979015
7.575744377358138e-12,-6.575782206470649,21.752293641991855,33.691465142933225,49.8064211379924,35.415408020848645,52.65484942728426
7.575744377358138e-12,6.319569897480164,21.24680487660771,34.131162955482296,49.6398258309149,35.022438991250226,52.743386058212536
7.575744377358138e-12,14.468924969302407,21.195477488757433,34.681654285150785,49.21450033952141,34.66052811857844,53.076073628468066
2.3663428840075755,15.111927387755031,21.721824817332845,34.66043349248207,49.784357485664316,34.38051622045418,53.356748950221004
7.575744377358138e-12,-1.193477504722182,22.373866445738486,34.529406262155135,49.59663899541266,34.88150596082028,53.514440878165715
7.575744377358138e-12,-18.36086106355515,22.186168198193855,35.67222979586552,49.83787927505375,34.87586067876754,53.5127601423394
7.575744377358138e-12,-12.231243469932394,21.92204015943662,36.21177838951451,49.90052589919543,34.58330548189042,53.293181375961694
7.575744377358138e-12,-10.742241735886012,22.09543968541402,36.947916464180935,50.20251866801749,34.39186252705122,53.41817323830526
7.575744377358138e-12,-19.403827231330695,22.826280701674023,37.47738485877005,49.722586256496754,33.80555702062969,53.547629623704665
-2.029615597992424,-32.506004779448006,23.017693746200848,38.3732327882808,49.46403963604405,33.34160408423969,53.444666590941665
7.575744377358138e-12,-48.60995261652613,23.042479971275725,37.78439460936943,50.02913127133678,33.88840750731799,53.51318032894437
7.575744377358138e-12,-52.80512275959015,22.103258583868865,37.89785971222932,49.89755942442753,33.6816850380809,53.32054985480306
7.575744377358138e-12,-31.624616529355194,22.06817408420875,37.484106587935344,49.999103467199006,32.96038088663778,53.526625368165355
7.575744377358138e-12,-23.790702975259876,20.948222207990284,37.91761457486416,50.18945245293821,33.2947596671014,53.87095796174276
7.575744377358138e-12,-10.389684973954331,19.956447351141833,38.36172668512825,50.109987962584455,33.183391820275176,54.120183443151745
0.5338612640075757,-6.359334166676547,21.087423895827442,38.924699893451816,50.73216498652869,33.54253327918616,54.38503564577934
7.575744377358138e-12,-15.158269061892952,21.982300845804502,39.30560550154917,50.20828115404055,33.63209324915471,54.378370811939476
7.575744377358138e-12,-15.214255896674786,21.30576260098087,39.2651033850799,50.64977738073122,33.562894862185374,54.59100979915502
1.4291714320075757,-14.376939651156135,21.714672625465937,38.77858573491653,50.47470991787537,33.4114412034171,54.777061772937714
7.575744377358138e-12,-4.9503885685977025,23.17119829731655,38.80446499350262,50.88053913543183,33.590327962670926,55.046389280338076
7.905614659007576,-13.760617692515893,24.46275997584803,39.19958580796731,51.35162928438751,33.370652148303066,55.21755282047661
2.0003273100075756,-1.1061967264778332,23.80536083828565,39.42061084547663,51.211741045197584,34.16372774200818,55.50753064630874
7.575744377358138e-12,-0.6026240339700735,22.673551327441373,40.04947609672354,51.30828376122997,33.86424584441414,56.018612011523715
7.575744377358138e-12,1.1978141102451332,22.666614738762974,40.13200848535325,51.715443925056945,34.10232165644203,56.048931803614664
7.575744377358138e-12,-6.703173798106548,21.664592954195996,40.20533016123079,52.15944805828144,34.30692629385419,55.89108634046704
7.575744377358138e-12,-3.407974443490275,21.131137298047634,39.636238175636436,52.49923926845895,35.38904229765876,56.04278664261983
-4.4918997679924235,-8.520850002428915,21.859258955079667,38.819312002985725,52.69534823685177,35.409412095221,55.970655196330654
7.575744377358138e-12,-15.62012903247063,22.51533169890331,38.6621489048772,52.70148889667803,35.58476331797175,56.02025115425215
7.575744377358138e-12,-12.544729726797755,23.184682480268066,38.460858248129284,52.505241683231304,35.35267093998726,56.10381182661649
7.575744377358138e-12,-9.984946682974567,22.43239825520959,37.38051595352408,53.24058777816441,34.925030908237204,56.52301742194868
7.575744377358138e-12,-6.806369089524537,22.677395197805254,37.92150764544283,53.29932686374269,35.2193549303754,56.98269109072385
7.575744377358138e-12,-3.4121087479518337,22.950375333412012,36.001089216089326,53.526675175529874,36.85041776628725,57.06017981106754
0.16597383300757573,5.610809087698158,23.7484684051808,36.0344932595284,54.35873219064894,37.109105033577464,57.395406868644045
7.575744377358138e-12,7.574968755995428,23.45078212774615,35.892852322867725,54.51329488560225,37.56367354984775,57.596892438128634
