DATES,LIP,UNEMP,LCPI,FFR,LPCOM,LRCDUR,LRCND,LRCSV,RRSHOCK,CUMRRSHOCK,CUMRRSHOCKORIG,BCSHOCK,CUMBCSHOCK,MP1_TC,FF4_TC,ED2_TC,ED3_TC,ED4_TC,GS1,EBP,szshock,rrshock83,cumrrshock83,rrshock83b,mp1_vr,ff1_vr,ff4_vr,ed2_vr,ff1_gkgreen,ff4_gkgreen,ed2_gkgreen,wu_xia,lm1,lm2,ltr,lnbr,factor1,factor2,factor3,factor4,factor5
1983.5,3.941665299,9.4,4.603168183,9.37,5.527403227,3.264575504,3.990334985,3.828445725,0.0319688,-4.5763786,-3.5096287,,,,,,,,10.2,-0.0789,2.0339,0.2289955,0.746458,0.2289955,,,,,,,,9.52,6.230087669,7.63293393,3.097340759,3.197897306,-0.475049526,-0.124346951,0.354457738,-0.080985835,-0.083887883
1983.583333,3.95252751,9.5,4.606169686,9.56,5.588446443,3.256094535,3.991684102,3.834147947,-0.2393029,-4.8156815,-3.7430945,,,,,,,,10.53,-0.181,-0.17377,-0.2587345,0.4877235,-0.2587345,,,,,,,,9.59,6.235390638,7.637379026,3.089450277,3.191340175,-0.699048607,-0.170259874,0.300670704,0.059628443,-0.185994788
1983.666667,3.967735819,9.2,4.609162207,9.45,5.594599849,3.258173458,3.995849315,3.836091834,0,-4.8156815,-3.7430945,,,,,,,,10.16,-0.0501,-1.7003,0,0.4877235,0,,,,,,,,10.59,6.239885906,7.641804451,3.024562655,3.199040397,-0.320700254,-0.143020828,0.384788864,-0.041307875,-0.019312852
1983.75,3.975709289,8.8,4.613138356,9.48,5.582367853,3.292720905,4.000125454,3.839774841,0.2252154,-4.5904661,-3.4612181,,,,,,,,9.81,-0.0684,-1.275,-0.051345,0.4363785,-0.051345,,,,,,,,9.43,6.248429647,7.6494545,3.047328022,3.213501409,-0.817302778,-0.299863473,-0.132443406,0.446278572,-0.081579953
1983.833333,3.97905716,8.5,4.616110126,9.34,5.591621108,3.296096092,4.005240087,3.840269183,-0.1489062,-4.7393723,-3.6317904,,,,,,,,9.94,0.0449,-1.5542,-0.2007999,0.2355786,-0.2007999,,,,,,,,9.34,6.251903883,7.655674695,3.041804462,3.198550661,-0.372249542,-0.257301915,-0.055246517,0.316934051,0.171138081
1983.916667,3.984103638,8.3,4.619073091,9.47,5.609838028,3.333988632,4.008841139,3.84865713,0.1864091,-4.5529632,-3.4147151,,,,,,,,10.11,0.1274,-0.60167,-0.024641,0.2109376,-0.024641,,,,,,,,9.92,6.256517501,7.660962216,3.043855549,3.20254317,-0.43850302,-0.2197052,0.074611839,-0.04168183,0.142242319
1984,4.004089749,8,4.625952725,9.56,5.6337176,3.360965491,4.01681536,3.84931747,0.2166587,-4.3363045,-3.1564573,,,,,0,0,0,9.9,0.0551,-0.84536,-0.0509922,0.1599454,-0.0509922,,,,,,,-0.0051143,9.35,6.263588721,7.667859928,3.059880093,3.208421367,-0.479829715,-0.312026376,0.144280498,-0.012070307,0.216834705
1984.083333,4.008646867,7.8,4.630837933,9.59,5.62711739,3.337085436,3.998622631,3.841342997,0,-4.3363045,-3.1564573,,,,,0.01,0,-0.01,10.04,-0.0536,-1.1105,0,0.1599454,0,,,,0.01,,,0,9.45,6.268148865,7.677215142,2.911426325,3.229499197,-0.675376572,-0.173377425,-0.018173626,0.435840434,-0.150859231
1984.166667,4.013336945,7.8,4.633757643,9.91,5.654557216,3.336160959,4.006314485,3.852273001,-0.0782931,-4.4145976,-3.2584423,,,,,0,0,-0.0012903,10.59,0.0272,1.1422,-0.11857,0.0413754,-0.11857,,,,0,,,-0.0675591,10.24,6.275515033,7.685013802,2.967538539,3.212414999,-0.558247081,-0.042297001,-0.017388097,0.12068325,0.198212043
1984.25,4.019814963,7.7,4.637637376,10.29,5.659482216,3.352707173,4.019333618,3.853779297,0,-4.4145976,-3.2584423,,,,,0,0,-0.0087097,10.9,0.1443,1.4258,0,0.0413754,0,,,,0,,,0,10.9,6.282266747,7.692615267,3.012786028,3.198713933,-0.399858943,-0.146785469,0.296851637,-0.092252,0.116068556
1984.333333,4.024419113,7.4,4.639571613,10.32,5.675691594,3.369156167,4.025940803,3.856446869,0.1263111,-4.2882865,-3.0872998,,,,,0.0087097,0.0116129,0.0087097,11.66,-0.2924,-0.92999,-0.0692103,-0.0278349,-0.0692103,,,,0.03,,,0.0121867,10.81,6.285439279,7.698256005,2.972770662,3.132489707,-0.395279506,-0.105483575,0.155478979,-0.068363102,0.046657396
1984.416667,4.027889539,7.2,4.641502115,11.06,5.659482216,3.381164728,4.041295341,3.857630176,0,-4.2882865,-3.0872998,,,,,0.0212903,0.0283871,0.0212903,12.08,-0.0099,3.7253,0,-0.0278349,0,,,,0,,,0,10.85,6.291939441,7.703188253,3.005484565,3.205466318,-0.312077709,-0.254478559,0.362295091,-0.291075924,0.092357633
1984.5,4.031383463,7.5,4.645351976,11.23,5.631175939,3.368088619,4.025512392,3.861992072,0.3350084,-3.9532781,-2.7618347,,,,,0.0090323,0.0045161,0,12.03,-0.124,0.15554,0.2534848,0.2256499,0.2534848,,,,0.02,,,-0.0065339,11.83,6.293234419,7.70701769,2.9898148,3.221472451,-0.340939048,-0.284923856,0.100872093,-0.079330011,0.144653142
1984.583333,4.031791624,7.5,4.648229675,11.64,5.613128106,3.361451197,4.025387404,3.870659197,-0.0653747,-4.0186528,-2.8271978,,,,,0.0045161,0.0022581,0,11.82,0.2201,2.9607,-0.0559978,0.1696521,-0.0559978,,,,-0.02,,,-0.0319637,11.64,6.293419279,7.710070717,2.958549482,3.221512346,-0.178876558,-0.162239118,0.062769871,-0.018797254,0.039710858
1984.666667,4.030145539,7.3,4.651099118,11.3,5.605360792,3.374579584,4.038038726,3.873905683,0,-4.0186528,-2.8271978,,,,,-0.0135484,-0.0067742,0,11.58,-0.021,-1.7503,0,0.1696521,0,,,,0,,,0,11.23,6.297293465,7.716371709,3.001962823,3.231081037,0.053690154,-0.169187144,-0.144197477,0.286274072,0.121543518
1984.75,4.028733466,7.4,4.654912278,9.99,5.58762312,3.369913092,4.031298261,3.872845491,-0.0103411,-4.0289939,-2.7946363,,,,,0.0093548,0,0.0093548,10.9,-0.2383,-7.7378,-0.1253264,0.0443257,-0.1253264,,,,0.01,,,0.0421154,9.99,6.298397624,7.722766047,2.998478499,3.230764869,0.042142407,-0.177305377,-0.124464855,0.087628092,0.054421092
1984.833333,4.032616311,7.2,4.656813419,9.43,5.599347457,3.411873522,4.043174067,3.881873028,-0.5609847,-4.5899786,-3.3427356,,,,,0.0313118,0.0153333,0.0159785,9.82,-0.0709,-1.4894,-0.6825749,-0.6382492,-0.6825749,,,,0.04,,,0.0364644,8.92,6.305362462,7.732676058,3.034760661,3.247968499,0.065937884,-0.238147438,-0.118847339,0.313447425,0.00857748
1984.916667,4.033557219,7.3,4.658710953,8.38,5.566434284,3.417529943,4.037474342,3.886048572,-0.170801,-4.7607796,-3.4867568,,,,,-0.2513118,-0.2346882,-0.214043,9.33,-0.0017,-5.1502,-0.3126466,-0.9508958,-0.3126466,,,,-0.72,,,-0.046988,8.74,6.312823146,7.743616562,3.078877855,3.270746952,-0.022686993,-0.303508446,-0.3995761,0.539545746,-0.003117368
1985,4.031307136,7.3,4.660604893,8.35,5.544239505,3.431629589,4.04041622,3.896604753,0,-4.7607796,-3.4867568,,,,,-0.4593548,-0.4206451,-0.3812903,9.02,-0.0763,2.4403,0,-0.9508958,0,,,,0,,,0,8.73,6.32256524,7.754781674,3.068936266,3.285898757,0.115909047,-0.342775438,-0.060029808,0.138036301,-0.059417163
1985.083333,4.035399259,7.2,4.666265285,8.5,5.538396695,3.424230081,4.047864228,3.901103605,-0.1213873,-4.8821669,-3.6431113,,,,,-0.0128571,-0.0128571,-0.0128571,9.29,-0.0977,2.0151,-0.0728624,-1.0237582,-0.0728624,,,,-0.01,,,-0.0461981,8.74,6.33434478,7.764041197,3.012982627,3.299902664,0.117354167,-0.141187261,-0.070904158,0.10795768,0.051825984
1985.166667,4.036934352,7.2,4.670957927,8.58,5.534140195,3.446457513,4.041980519,3.897010885,0.2077607,-4.6744062,-3.4431189,,,,,0.0012442,-0.0003687,-0.0068203,9.86,0.1362,1.1688,0.1426705,-0.8810877,0.1426705,,,,-0.01,,,-0.0106807,8.58,6.339653587,7.769209605,3.089404749,3.297945752,0.050859341,-0.018802967,0.292792261,-0.049404077,-0.202973496
1985.25,4.034306123,7.3,4.672828834,8.27,5.545880322,3.423513188,4.053210019,3.90197267,0,-4.6744062,-3.4431189,,,,,-0.0213871,-0.0297742,-0.0459893,9.14,-0.0327,-2.6669,0,-0.8810877,0,,,,-0.03,,,0,8.58,6.346337869,7.77304741,3.143936738,3.311126785,-0.204269919,-0.10157278,0.293475999,-0.103536837,-0.07272406
1985.333333,4.035565424,7.2,4.674696249,7.97,5.523858042,3.476026522,4.05386973,3.90879781,-0.1464615,-4.8208677,-3.5493488,,,,,-0.1766774,-0.1911935,-0.1846559,8.46,-0.1961,-2.1739,-0.1549646,-1.0360523,-0.1549646,,,,-0.33,,,0.0229049,7.64,6.354543939,7.779006803,3.105751919,3.308935883,0.291854335,-0.12890928,-0.135038782,0.411686486,0.265764241
1985.416667,4.036305761,7.4,4.677490848,7.53,5.500073836,3.437625738,4.046483966,3.9124829,0,-4.8208677,-3.5493488,,,,,-0.1703226,-0.1858065,-0.1996774,7.8,0.2143,-2.6265,0,-1.0360523,0,,,,0,,,0,7.95,6.366985779,7.788626066,3.151966496,3.343179775,0.144517879,-0.261322301,-0.2621492,0.352942663,-0.029385006
1985.5,4.029573125,7.4,4.679349584,7.88,5.482969539,3.456505937,4.052341315,3.917786365,0.064076,-4.7567917,-3.4890199,,,,,0,0,0,7.86,0.1359,4.1198,0.0621075,-0.9739448,0.0621075,,,,0,,,0.0086412,8.61,6.378595949,7.795605383,3.156319338,3.351376687,0.253721984,-0.242971146,-0.325540575,0.452298531,-0.042172431
1985.583333,4.033668793,7.1,4.681204872,7.9,5.459713166,3.491860417,4.060873952,3.922527638,0.1866845,-4.5701072,-3.3034775,,,,,0.0193548,-0.0441935,-0.0041935,8.05,0.1477,1.0655,0.1268154,-0.8471294,0.1268154,,,,0,,,-0.0242523,7.8,6.390576181,7.801554973,3.1529924,3.372454913,0.226244613,-0.094417653,0.005177858,0.002455832,0.113713703
1985.666667,4.038158617,7.1,4.683056725,7.92,5.438774719,3.572148989,4.064881422,3.924188702,0,-4.5701072,-3.3034775,,,,,-0.0026882,0.0075269,-0.0008065,8.07,0.2519,0.75996,0,-0.8471294,0,,,,0.02,,,0,8.84,6.402414585,7.806614969,3.219035812,3.380926645,-0.011635641,-0.202354471,-0.020714863,-0.004160514,-0.134078117
1985.75,4.034028226,7.1,4.686750173,7.99,5.436382218,3.461476846,4.063300992,3.925787834,0.1063961,-4.4637111,-3.1995493,,,,,-0.0063441,0.0066667,0.0146774,8.01,0.2964,0.50537,0.1694735,-0.6776559,0.1694735,,,,-0.01,,,0.0041059,8.08,6.40984588,7.811365958,3.235496926,3.398928142,-0.009599706,-0.22277722,-0.01819874,-0.030656113,-0.139508331
1985.833333,4.037493748,7,4.691347882,8.05,5.451038454,3.464891797,4.070632302,3.926202007,0.0195127,-4.4441984,-3.177982,,,,,0.0080107,0.0083333,0.0003226,7.88,0.2905,0.74315,0.1150684,-0.5625875,0.1150684,,,,0.01,,,0.0390335,8.54,6.417059027,7.815287769,3.272227,3.391349046,0.121461667,0.014912861,-0.036949711,0.166388959,0.168298908
1985.916667,4.047742003,7,4.695924549,8.27,5.454979177,3.492256113,4.070820017,3.938353301,-0.0526709,-4.4968693,-3.2453458,,,,,-0.0028495,0.0016667,0,7.67,0.033,1.1774,-0.0668979,-0.6294854,-0.0668979,,,,-0.01,,,0.008662,13.46,6.429396845,7.821081621,3.317163386,3.425889994,-0.047264828,-0.041660972,-0.071305985,0.369358707,-0.063925234
1986,4.05256725,6.7,4.699570861,8.14,5.450652113,3.517141691,4.075535441,3.931551085,0,-4.4968693,-3.2453458,,,,,-0.0054839,0,0,7.73,0.3394,-0.48621,0,-0.6294854,0,,,,0,,,0,8.09,6.431974997,7.825125428,3.270974795,3.443330516,-0.078384736,-0.092025576,-0.219330968,0.298699504,-0.187271221
1986.083333,4.045653143,7.2,4.697749367,7.86,5.427941134,3.488078195,4.074651929,3.934547416,-0.094937,-4.5918063,-3.3529938,,,,,0.0057143,0.0057143,-0.0057143,7.61,-0.2855,-2.0589,-0.0676238,-0.6971092,-0.0676238,,,,0.01,,,0.0148067,7.95,6.438071599,7.829391697,3.205263597,3.442563228,-0.093599388,-0.093102861,-0.124898007,0.045350417,-0.206838859
1986.166667,4.039016825,7.2,4.692264893,7.48,5.381830967,3.47385907,4.092275757,3.93544652,0,-4.5918063,-3.3529938,,,,,0.0204147,0.0204147,0.0360369,7.03,0.5874,-1.7481,0,-0.6971092,0,,,,0.02,,,0,8.06,6.45126,7.837435964,3.299865776,3.460974586,0.455592392,-0.444781771,-0.479022543,-0.135792888,0.033263152
1986.25,4.039631392,7.1,4.688591794,6.99,5.36508777,3.52347401,4.08434473,3.93808054,0.1915616,-4.4002447,-3.1458883,,,,,-0.0024623,0.0212043,0.0270107,6.44,0.5461,-1.4566,0.0908487,-0.6062605,0.0908487,,,,0.01,,,-0.0097906,7.05,6.463029457,7.847137342,3.363391667,3.473797074,0.395207994,-0.649026732,-0.801346473,0.019507543,-0.015314839
1986.333333,4.041377939,7.2,4.691347882,6.85,5.373239293,3.54477811,4.091707756,3.940007754,0.0854616,-4.3147831,-3.0706767,,,,,0.0092366,0.0226667,0.026215,6.65,0.0285,0.67913,0.1492964,-0.4569641,0.1492964,,,,-0.02,,,0.0112276,6.84,6.480044562,7.857674192,3.344027203,3.495719372,0.217107653,-0.502616097,-0.571967951,0.003924367,-0.101387074
1986.416667,4.038396592,7.2,4.69501089,6.92,5.379251984,3.515210357,4.093077093,3.943037059,0,-4.3147831,-3.0706767,,,,,-0.0215699,-0.0086667,-0.0108817,6.73,0.0202,2.0727,0,-0.4569641,0,,,,-0.01,,,0,7.72,6.493148513,7.865495009,3.383542446,3.516755722,-0.043824368,-0.014107961,0.070477698,-0.028534137,-0.0410673
1986.5,4.043542375,7,4.695924549,6.56,5.396351107,3.542725879,4.093761059,3.94748667,-0.1862836,-4.5010667,-3.2408857,,,,,0.019957,0.019957,0.0115269,6.27,0.7755,-1.9399,-0.2330176,-0.6899817,-0.2330176,,,,0.03,,,0.0478474,6.35,6.507725373,7.873788103,3.409760612,3.534999571,0.209006303,0.084311531,0.07402292,-0.066903821,-0.102795835
1986.583333,4.042496728,6.9,4.696837375,6.17,5.34610703,3.583824447,4.08933202,3.947563879,-0.2269864,-4.7280531,-3.4740291,,,,,-0.0067742,-0.0067742,-0.0135484,5.93,0.7104,-2.309,-0.1747003,-0.864682,-0.1747003,,,,-0.05,,,-0.0472305,5.77,6.520179204,7.881333305,3.406184923,3.549157511,0.012919036,-0.327804165,-0.445983159,0.114647695,-0.129058507
1986.666667,4.044304868,7,4.700480366,5.89,5.362324497,3.696351469,4.092292458,3.953376059,0.0229667,-4.7050864,-3.4738814,,,,,-0.0391828,-0.0415161,-0.0429785,5.77,0.3145,-1.1861,0.0660954,-0.7985866,0.0660954,,,,-0.02,,,-0.0181805,6.9,6.532916364,7.889421681,3.463044785,3.560563011,0.086840858,-0.102802493,-0.179671628,0.098606809,0.031918012
1986.75,4.048878118,7,4.702296897,5.85,5.405151795,3.582435018,4.100806969,3.95435426,0,-4.7050864,-3.4738814,,,,,-0.0153333,-0.023,-0.0076666,5.72,0.5473,-0.28174,0,-0.7985866,0,,,,0,,,0,5.93,6.54376795,7.896813084,3.494262619,3.581238563,-0.102444662,0.047285163,-0.057182777,0.046404843,-0.071667797
1986.833333,4.05337846,6.9,4.704110134,6.04,5.42596272,3.544691481,4.09602648,3.960394034,0.0324334,-4.672653,-3.4553679,,,,,0,0,0,5.8,0.6725,1.1773,0.1130885,-0.6854981,0.1130885,,,,0,,,0.0185707,6.03,6.558765018,7.90193255,3.547603867,3.609213759,0.03784587,-0.107519858,-0.054085297,-0.053148315,-0.058601284
1986.916667,4.061935,6.6,4.707726774,6.91,5.429082436,3.651281424,4.102858218,3.967646909,-0.0472494,-4.7199024,-3.5365835,,,,,0,-0.0048387,0,5.87,0.7033,4.0769,0.1553673,-0.5301308,0.1553673,,,,0,,,0.0280676,14.35,6.585757776,7.911763805,3.615367458,3.645893662,-0.016342629,-0.099413463,-0.035395553,0.004402277,-0.161131749
1987,4.058822733,6.6,4.713127327,6.43,5.437905381,3.48847539,4.090085505,3.968686853,0,-4.7199024,-3.5365835,,,,,0.0054839,-0.0051613,-0.0054839,5.78,0.5582,-4.6747,0,-0.5301308,0,,,,0.01,,,0,6.28,6.593318469,7.917536354,3.59928292,3.660711434,-0.198757427,-0.070126002,-0.165951915,0.137494465,-0.2365131
1987.083333,4.071517666,6.6,4.716711561,6.1,5.421242713,3.553174272,4.109610772,3.976555277,0.1971277,-4.5227747,-3.3598812,,,,,-0.0015553,0,0.0015553,5.96,0.6343,-2.9271,0.0984059,-0.4317249,0.0984059,,,,-0.01,,,0.0046151,6.02,6.594002979,7.91884697,3.514436777,3.65669195,0.102309195,0.331689858,-0.000644955,0.194019622,0.319423184
1987.166667,4.073292855,6.6,4.720282993,6.13,5.424068572,3.554862229,4.103799721,3.98089587,0.2403089,-4.2824658,-3.1667834,,,,,-0.0039285,0,0.0039285,6.03,0.522,-0.69941,0.2379125,-0.1938124,0.2379125,,,,0,,,0.0198338,6.23,6.598236512,7.921136423,3.564137889,3.652345129,-0.401793569,-0.041565398,0.049158169,0.207310458,-0.178552577
1987.25,4.079504999,6.3,4.724729421,6.37,5.450480358,3.571671253,4.107737804,3.983226764,0,-4.2824658,-3.1667834,,,,,0.0176667,0.0173333,-0.0023333,6.5,-0.3897,1.2042,0,-0.1938124,0,,,,-0.05,,,0,7.63,6.611906617,7.926277637,3.632679404,3.658703712,-0.13588752,0.006603701,-0.055833896,0.084337246,0.076859302
1987.333333,4.085910764,6.3,4.727387819,6.85,5.512702676,3.561443731,4.109824133,3.985905238,0.2612897,-4.0211761,-2.9264691,,,,,-0.0637958,-0.0734624,-0.0831504,7,0.2571,2.1033,0.3130164,0.119204,0.3130164,,,,0.01,,,0.0313048,6.63,6.614457468,7.928189787,3.595063158,3.665226925,-0.313432884,0.152057104,0.151917911,-0.113239552,0.035401212
1987.416667,4.090629336,6.2,4.731802837,6.73,5.522540335,3.585239679,4.108871862,3.987798158,0,-4.0211761,-2.9264691,,,,,0.006129,0.006129,-0.0245162,6.8,0.2423,-2.3034,0,0.119204,0,,,,0,,,0,6.56,6.610965187,7.928802344,3.591872836,3.662509811,-0.353050528,-0.030146022,0.22898267,-0.168822831,-0.06922903
1987.5,4.097534469,6.1,4.734442522,6.58,5.535521602,3.597887438,4.109397365,3.992717808,-0.032253,-4.0534291,-2.9667388,,,,,-0.0232258,-0.0154839,0.0077419,6.68,0.4843,-2.5198,-0.0129093,0.1062947,-0.0129093,,,,-0.03,,,-0.0160355,6.75,6.610696045,7.930422011,3.587621622,3.653329994,-0.127452303,0.058805351,0.03970149,0.093040263,0.059378608
1987.583333,4.105813541,6,4.738826571,6.73,5.533429014,3.631568087,4.110841077,3.996694981,-0.0093601,-4.0627892,-2.9867622,,,,,-0.0067742,0.0206451,0.0274193,7.03,0.4687,0.19939,-0.053936,0.0523587,-0.053936,,,,0,,,0.0006983,6.95,6.613249981,7.933725188,3.571952302,3.655684549,-0.34283563,-0.106291236,-0.036961138,0.099585174,0.041095885
1987.666667,4.108155418,5.9,4.742320024,7.22,5.544161303,3.610242009,4.108609006,3.995094966,-0.1332063,-4.1959955,-3.1339329,,,,,0.1593333,0.1788388,0.1418388,7.67,0.4904,1.9813,-0.1460173,-0.0936586,-0.1460173,,,,0.19,,,0.0088966,8.38,6.616868076,7.937803176,3.601577126,3.652915432,-0.339451572,0.008723377,0.148542476,0.030123965,-0.02846784
1987.75,4.12262747,6,4.744932128,7.29,5.54482582,3.570208524,4.108855435,4.003525947,0,-4.1959955,-3.1339329,,,,,0.0384086,0.1127741,0.1317097,7.59,-0.8548,-1.6221,0,-0.0936586,0,,,,0.01,,,0,6.62,6.628305891,7.943356768,3.616443161,3.672063861,-0.298079219,0.030071156,0.291697044,-0.216320376,0.17300932
1987.833333,4.127784174,5.8,4.748404354,6.69,5.535324375,3.579399353,4.109807722,4.002868689,-0.0596477,-4.2556432,-3.2182886,,,,,-0.0067419,0.1272258,0.1842903,6.96,0.2629,-5.4029,-0.0840831,-0.1777417,-0.0840831,,,,-0.01,,,0.0162795,7.19,6.624330797,7.944988495,3.624074231,3.666224764,-0.572435926,-0.161658863,0.034799916,-0.041553376,-0.105482479
1987.916667,4.132657812,5.7,4.750135956,6.77,5.543104986,3.607832075,4.113869373,4.007096794,-0.1259441,-4.3815873,-3.3979258,,,,,0.0038387,-0.0043226,0.0160322,7.17,0.0035,-0.37054,-0.03843,-0.2161717,-0.03843,,,,0.01,,,0.0062871,6.89,6.620339838,7.947607872,3.62944787,3.653744383,-0.114401236,-0.122464516,-0.23553818,0.296874957,0.170983953
1988,4.133178983,5.7,4.753590191,6.83,5.563562094,3.632705849,4.113084534,4.015860362,0,-4.3815873,-3.3979258,,,,,0.0025807,0.0090322,0.0309677,6.99,-0.1863,-0.55825,0,-0.2161717,0,,,,-0.02,,,0,6.79,6.628305891,7.955004095,3.622606096,3.65725978,-0.289843851,-0.260557793,-8.31354E-05,-0.018115282,0.16571816
1988.083333,4.1375557,5.7,4.755312844,6.58,5.556596375,3.629686619,4.116220203,4.016923415,-0.1739662,-4.5555535,-3.6214116,,,,,-0.0174194,-0.0087097,-0.0065517,6.64,0.2273,-1.8212,-0.109303,-0.3254747,-0.109303,,,,0,,,0.0120252,6.67,6.630287529,7.963007633,3.531260266,3.669059327,0.105061494,-0.044767921,-0.088243563,0.17657536,0.12771356
1988.166667,4.139784677,5.7,4.757891273,6.58,5.554508772,3.634132835,4.135246554,4.02204265,0.0863419,-4.4692116,-3.6026673,,,,,-0.0006452,0.0006452,-0.0028031,6.71,-0.051,0.72407,0.1186012,-0.2068735,0.1186012,,,,-0.01,,,-0.0260833,6.83,6.635684054,7.970049305,3.581377759,3.663382143,-0.156589151,-0.2306909,-0.315315892,0.177126169,0.071165211
1988.25,4.145124808,5.4,4.763881877,6.87,5.569069432,3.622686231,4.12656971,4.021738026,0,-4.4692116,-3.6026673,,,,,-0.0093548,0.0093548,0.0093548,7.01,-0.0012,2.0941,0,-0.2068735,0,,,,0,,,0,6.98,6.643919933,7.976973085,3.646989181,3.670027874,-0.13838568,-0.006340784,-0.001216819,0.083656626,0.060662313
1988.333333,4.144020049,5.6,4.766438334,7.09,5.592441147,3.636005965,4.130917542,4.027331872,0.2279987,-4.2412129,-3.4118376,,,,,0.0254838,0.0312904,0.023871,7.4,0.0476,0.324,0.1396967,-0.0671768,0.1396967,,,,0.07,,,0.0064777,7.48,6.648595873,7.982245626,3.596078623,3.675996828,-0.397620625,0.15737519,0.201027524,0.034041761,0.053349065
1988.416667,4.146627034,5.4,4.770684624,7.51,5.638105528,3.638822238,4.130965746,4.031937102,0.3521378,-3.8890751,-3.1017035,,,,,0.0475162,0.0377097,0.026129,7.49,0.0926,1.465,0.1800026,0.1128258,0.1800026,,,,0.01,,,-0.0210044,8.27,6.657112054,7.986402927,3.635636893,3.682584684,-0.066350631,0.015016836,0.197504226,-0.186708925,0.133587359
1988.5,4.147250056,5.4,4.774912961,7.75,5.640487624,3.626631641,4.131576119,4.038250288,0,-3.8890751,-3.1017035,,,,,0.0195806,0.0535806,0.0183871,7.75,-0.2338,-0.4831,0,0.1128258,0,,,,0.03,,,0,7.84,6.661087183,7.989390943,3.634555255,3.679157347,-0.297771451,0.032607153,-0.021305466,0.039550958,0.134056696
1988.583333,4.151705826,5.6,4.779123493,8.01,5.6327876,3.619877654,4.138823861,4.044138396,-0.1620613,-4.0511364,-3.2810512,,,,,0.1087097,0.1209677,0.1151613,8.17,-0.0149,0.7441,-0.1724462,-0.0596204,-0.1724462,,,,0.13,,,0.0260858,8.14,6.663515764,7.991084711,3.607642283,3.685950168,-0.128435791,0.14336849,0.162917064,-0.146814154,0.127673582
1988.666667,4.148878517,5.4,4.783316371,8.19,5.617897735,3.611647376,4.138664432,4.041471073,-0.0483951,-4.0995315,-3.3481919,,,,,0.0353764,0.0431183,0.0431183,8.09,0.1479,0.82703,-0.0406962,-0.1003166,-0.0406962,,,,-0.01,,,-0.0025397,8.54,6.664026294,7.992741824,3.616980579,3.677894338,-0.121198727,-0.019068938,0.171897189,-0.159998394,0.001264341
1988.75,4.153710353,5.4,4.786658062,8.3,5.613857767,3.62878438,4.14575035,4.048143543,0,-4.0995315,-3.3481919,,,,,-0.0066667,-0.0066667,-0.0066667,8.11,0.239,0.85633,0,-0.1003166,0,,,,0,,,0,8.39,6.663515764,7.995576217,3.593771754,3.686501629,-0.080126615,0.109803092,-0.048387875,0.143602962,0.114189855
1988.833333,4.155333039,5.3,4.789988623,8.35,5.611265058,3.635900529,4.149448088,4.049137969,-0.0303479,-4.1298794,-3.3586229,,,0.0423187,,-0.0096667,0.0196667,0.0126666,8.48,0.1022,0.081956,-0.0995353,-0.1998519,-0.0995353,0.06964,,,-0.01,,,-0.0059478,8.5,6.665556321,8.00058421,3.61067464,3.689104429,-0.20484403,-0.051475401,-0.129687076,0.226285446,-0.024820101
1988.916667,4.160015255,5.3,4.793308128,8.76,5.637286483,3.669773084,4.144990147,4.052115328,0.4416863,-3.6881931,-2.9168139,2.933677,2.933677,0.0379436,,0.0380538,0.0322688,0.023785,8.99,0.2305,2.9057,0.354271,0.1544191,0.354271,0.01937,,,0.07,,,0.0429167,9.04,6.667846981,8.003229315,3.631382748,3.688429353,-0.193699133,-0.036710366,0.016380655,-0.070980464,0.179320918
1989,4.16311163,5.4,4.797442074,9.12,5.647247396,3.659836769,4.156191966,4.05256725,0,-3.6881931,-2.9168139,0,2.933677,-0.0120248,,0.0141935,0.0180645,0.0135484,9.05,0.1385,1.852,0,0.1544191,0,-0.02385,,,-0.02,,,0,9.14,6.66657504,8.004365565,3.59434897,3.684143256,-0.283279596,0.006943381,0.16576488,-0.04651051,0.065896979
